英雄,胜率,使用频率
敌法师,47.3296259148,9033959
斧王,54.9432895022,9581383
祸乱之源,44.295969407,1107182
嗜血狂魔,50.3249795177,7617557
水晶室女,54.7119114707,5887409
卓尔游侠,49.8266665264,5989899
撼地者,49.4799310996,4191560
主宰,50.7697395438,10919148
米拉娜,49.2839916941,6898244
变体精灵,45.7803642541,2632668
影魔,50.5086982096,9173612
幻影长矛手,46.3508989604,3115877
帕克,42.3232719537,1909049
帕吉,53.1618012056,16656044
剃刀,44.2971299298,1534736
沙王,49.6266601019,4029572
风暴之灵,47.9436705288,4187364
斯温,50.1304906351,4975836
小小,44.0353437463,2819056
复仇之魂,52.7900775265,3680292
风行者,45.4494596836,5348255
宙斯,55.7150151441,4657258
昆卡,44.4020079117,2782194
莉娜,44.1594395224,3751943
莱恩,48.478598291,5129053
暗影萨满,50.6126024955,2584139
斯拉达,51.0441259362,6597911
潮汐猎人,51.3050017737,2466625
巫医,51.424329911,3158573
巫妖,52.4282217297,2333436
力丸,55.0156087217,8134875
谜团,53.5100862654,2731685
修补匠,48.1500925746,5175286
狙击手,51.1022860536,12947728
瘟疫法师,55.6117771886,6402241
术士,52.4392564666,1891724
兽王,45.4160533931,738523
痛苦女王,41.2637874809,3060657
剧毒术士,51.5723055146,2337014
虚空假面,48.2553471681,4209892
冥魂大帝,56.8183325686,6573176
死亡先知,43.046348259,1415544
幻影刺客,53.806973058,14969071
帕格纳,45.929726314,1607828
圣堂刺客,47.415695491,3095475
冥界亚龙,48.9412361585,4013029
露娜,53.3513400225,6231388
龙骑士,49.8243100184,2557061
戴泽,50.6999238665,2638787
发条技师,49.8780382556,2201510
拉席克,44.565074845,1067540
先知,42.837337554,2413495
噬魂鬼,49.4706093742,5843700
黑暗贤者,49.1488519674,1435238
克林克兹,45.7875464756,3194421
全能骑士,54.6864922243,3169108
魅惑魔女,42.5345785384,1394362
哈斯卡,44.2038201482,3379450
暗夜魔王,49.4871955875,1895167
育母蜘蛛,38.7488810674,968557
赏金猎人,46.8589672993,4903260
编织者,51.7458890329,7552055
杰奇洛,53.2376147354,2453581
蝙蝠骑士,43.2394481317,1088883
陈,41.7974999894,473758
幽鬼,57.2394678611,3747292
远古冰魄,49.8513500124,1685503
末日使者,42.8830724926,1857775
熊战士,52.8138301739,4512568
裂魂人,53.8470294366,6035488
矮人直升机,44.4105831232,1384733
炼金术士,47.0462643936,3530123
祈求者,47.1183304362,12832717
沉默术士,52.9246158322,5055929
殁境神蚀者,48.4664455828,3431277
狼人,50.7377900283,1274143
酒仙,47.4343789313,869614
暗影恶魔,45.0837760693,1442357
德鲁伊,44.7003289076,2305511
混沌骑士,53.8282669714,3241741
米波,42.7341573747,2133469
树精卫士,54.0789321552,3130942
食人魔魔法师,52.3665913245,4994990
不朽尸王,51.459985742,1784264
拉比克,45.687895377,5338101
干扰者,50.3438369122,2833320
司夜刺客,48.7246043202,4054036
娜迦海妖,45.6640853039,1110008
光之守卫,50.1008571244,2482720
艾欧,36.9228751491,731969
维萨吉,45.6856056762,640565
斯拉克,48.7983270219,11057168
美杜莎,50.2006156738,2741062
巨魔战将,52.5177755554,4671584
半人马战行者,57.0005673535,4177290
马格纳斯,47.2386923687,3848883
伐木机,46.7415890479,4378131
钢背兽,49.3312927341,3933485
巨牙海民,42.3846902658,1744302
天怒法师,47.6953071842,2696867
亚巴顿,57.1628250143,2350204
上古巨神,51.6300055542,1049659
军团指挥官,49.040023564,11162774
工程师,52.5872836459,2409071
灰烬之灵,48.8062160348,4958016
大地之灵,41.7363242299,1516825
孽主,53.3170893282,1754083
恐怖利刃,49.9258800384,2111442
凤凰,50.2031258226,1386579
神谕者,41.1673972765,861609
寒冬飞龙,46.5148252096,1335428
天穹守望者,40.0461540439,777830
