英雄,胜率,使用频率
敌法师,46.6729116054,7898663
斧王,53.8612497288,7748929
祸乱之源,44.6872521763,1436253
嗜血狂魔,51.1514379962,7137119
水晶室女,54.8211291506,5456367
卓尔游侠,49.4086899492,6727266
撼地者,49.3882986783,4190689
主宰,49.5663239801,8911837
米拉娜,50.7271964161,8179427
变体精灵,46.5109991285,3513642
影魔,49.0502608828,5923732
幻影长矛手,46.5348173148,2821958
帕克,42.5062602046,1891312
帕吉,53.4019913373,15332711
剃刀,44.6602578623,1951274
沙王,48.8659990037,4119044
风暴之灵,48.583111882,4745964
斯温,52.0138108719,5947778
小小,44.6745566033,3032048
复仇之魂,52.2745036474,2987443
风行者,44.972262327,4856031
宙斯,54.4725656195,4101259
昆卡,45.1225671728,3446967
莉娜,43.6242745926,3263511
莱恩,48.3035833814,4922641
暗影萨满,51.6295717402,2841943
斯拉达,52.8000826881,5475999
潮汐猎人,51.9511143746,2229367
巫医,50.8607838173,2883070
巫妖,53.4677444582,2269703
力丸,54.5105890127,8313759
谜团,52.8382563436,2412379
修补匠,47.571263752,4498430
狙击手,51.2713896732,12576396
瘟疫法师,56.468398555,5274474
术士,54.1581352548,2047336
兽王,45.4765447192,791762
痛苦女王,41.8495905013,3149216
剧毒术士,51.1843124763,2599314
虚空假面,46.8046033354,4618738
冥魂大帝,56.3869145013,5791388
死亡先知,44.2685967661,1372779
幻影刺客,53.2143566898,14240330
帕格纳,46.1949586863,1529760
圣堂刺客,46.4872340918,2592060
冥界亚龙,49.5542592652,3951961
露娜,54.6940797904,6157586
龙骑士,49.982260493,2750922
戴泽,51.2555356254,2393361
发条技师,50.0256979886,2142191
拉席克,44.8457990571,918639
先知,41.3646610731,2445926
噬魂鬼,48.998764684,5052958
黑暗贤者,49.7002988052,1339334
克林克兹,45.386153806,2953577
全能骑士,57.2004954831,3996100
魅惑魔女,41.1251165997,1232850
哈斯卡,44.888419156,3800742
暗夜魔王,49.8622099061,2089410
育母蜘蛛,40.0340577877,940754
赏金猎人,46.4532220102,5312103
编织者,51.5995074576,5217825
杰奇洛,53.7017658691,2174057
蝙蝠骑士,44.4573067941,1293180
陈,42.3222361328,391390
幽鬼,56.1103773052,3378883
远古冰魄,50.2246035152,1884877
末日使者,43.1011773458,1311934
熊战士,53.4501156215,4649221
裂魂人,53.2896236737,6026738
矮人直升机,44.3190952103,1476763
炼金术士,47.4180924064,4198756
祈求者,46.0242082681,9217925
沉默术士,53.6791421573,3831192
殁境神蚀者,48.0789691293,3695672
狼人,51.1455707219,1424792
酒仙,46.8670937462,763636
暗影恶魔,46.9117915838,1499154
德鲁伊,42.7672696565,921298
混沌骑士,53.0937958694,2660405
米波,45.4075639764,1970022
树精卫士,54.6043578273,2953995
食人魔魔法师,53.9221056803,4981801
不朽尸王,50.8836192753,1752395
拉比克,45.4926614475,4493938
干扰者,50.466550293,2242202
司夜刺客,49.5775779241,3662569
娜迦海妖,46.2441932632,1063420
光之守卫,50.2723333024,1800551
艾欧,38.2492313309,706741
维萨吉,47.4758460292,663866
斯拉克,51.4298465506,10995026
美杜莎,51.1029052007,2636582
巨魔战将,50.8504007217,3326373
半人马战行者,56.4327759279,2775598
马格纳斯,47.3301638989,2946267
伐木机,47.4454948606,5537276
钢背兽,49.6821289094,3585573
巨牙海民,42.3564389267,1779295
天怒法师,47.486824056,2423925
亚巴顿,56.2038373041,1771452
上古巨神,52.9312991223,1005271
军团指挥官,48.4437850059,11032955
工程师,49.0348272103,1916289
灰烬之灵,44.7921637716,3180918
大地之灵,41.916155161,1005691
孽主,54.2018082129,1729553
恐怖利刃,49.2965565315,1669857
凤凰,50.9111097377,1423868
神谕者,41.6515492502,921123
寒冬飞龙,46.4084019598,1326262
天穹守望者,41.0227964421,814864
